Id,date,company_code,company,yesterday_price,open,last,close,low,high,qty_traded,num_trades,value,next_day_ret
4032,2018-03-12,420085,CIL,17.0,17.29,17.29,17.29,17.29,17.29,1,1,17.29,-45.326696321096314
4033,2018-03-12,755001,CITY CARS,11.5,11.5,11.5,11.5,11.5,11.5,3090,9,35535.0,-126.49952806601084
4034,2018-03-12,767001,DELICE HOLDING,18.3,18.0,18.29,18.29,17.76,18.29,784,9,14301.65,15.131679293678424
4035,2018-03-12,665001,ELECTROSTAR,2.48,2.48,2.48,2.48,2.48,2.48,28,3,69.44,41.102154963441606
4036,2018-03-12,741001,ENNAKL AUTOMOBILES,10.45,10.5,10.34,10.34,10.3,10.5,2831,26,29318.14,47.49761262863083
4037,2018-03-12,721001,ESSOUKNA,3.7,3.7,3.7,3.7,3.7,3.7,2000,8,7400.0,-39.5430063268809
4038,2018-03-12,757001,EURO-CYCLES,34.5,34.4,34.5,34.5,34.2,34.7,2150,17,73836.0,-91.7169193703593
4039,2018-03-12,713001,GIF-FILTER,1.51,1.49,1.52,1.52,1.48,1.52,14895,18,22277.77,-171.12195369530235
4040,2018-03-12,731013,HANNIBAL LEASE,7.97,7.81,8.0,8.0,7.81,8.0,3842,4,30728.21,-52.043006326880636
4041,2018-03-12,644001,MAGASIN GENERAL,39.99,0.0,0.0,39.99,0.0,0.0,0,0,,-162.07363898504633
4042,2018-03-12,100010,MONOPRIX,12.5,12.49,12.49,12.49,12.49,12.49,2556,3,31924.44,-39.5430063268809
4043,2018-03-12,762001,MPBS,3.07,3.09,3.09,3.09,3.05,3.09,895,8,2750.15,-39.5430063268809
4044,2018-03-12,753001,ONE TECH HOLDING,14.5,14.49,14.5,14.5,14.49,14.5,10550,23,152964.0,-74.02576494757062
4045,2018-03-12,570001,POULINA GP HOLDING,10.6,10.6,10.6,10.6,10.6,10.6,500,6,5300.0,-39.5430063268809
4046,2018-03-12,761001,SAH,14.96,14.96,14.96,14.96,14.96,15.08,4889,45,73338.33,-66.28097424131951
4047,2018-03-12,110025,SFBT,22.84,22.54,22.6,22.6,22.54,22.86,15822,99,358349.13,93.2003565049766
4048,2018-03-12,659001,SIAME,2.5,0.0,0.0,2.5,0.0,0.0,0,0,,-39.5430063268809
4049,2018-03-12,400005,SIMPAR,39.0,37.1,38.8,38.8,37.1,38.8,283,8,10709.2,-52.429604265024075
4050,2018-03-12,718001,SITS,2.35,2.37,2.4,2.4,2.35,2.4,777,15,1859.68,-39.5430063268809
4051,2018-03-12,678001,SOMOCER,1.2,1.23,1.2,1.2,1.2,1.23,4140,21,5036.2,210.45699367312042
4052,2018-03-12,729001,SOPAT,0.68,0.67,0.67,0.67,0.67,0.7,6526,18,4381.45,-39.5430063268809
4053,2018-03-12,653001,SOTETEL,2.8,2.85,2.84,2.84,2.72,2.85,3895,36,10710.63,30.87952888438661
4054,2018-03-12,763001,SOTIPAPIER,3.58,3.57,3.5,3.5,3.48,3.57,11989,24,41873.28,-125.25729204116654
4055,2018-03-12,666001,SOTRAPIL,13.0,12.8,12.8,12.8,12.8,12.8,2,1,25.6,116.7069936731191
4056,2018-03-12,658001,SOTUMAG,2.06,2.0,2.05,2.05,2.0,2.06,874,6,1763.5,9.23748147799719
4057,2018-03-12,656001,SOTUVER,5.54,5.54,5.55,5.55,5.54,5.6,7432,12,41320.9,-39.5430063268809
4058,2018-03-12,606001,STAR,79.0,78.03,80.0,80.37,78.03,80.0,47,2,3722.57,219.26002963180923
4059,2018-03-12,260095,STB,3.82,3.85,3.8,3.8,3.8,3.85,3145,17,12057.0,249.93067788364522
4060,2018-03-12,744001,TELNET HOLDING,8.4,8.4,8.36,8.36,8.25,8.41,6424,50,53485.75,-218.9688436474535
4061,2018-03-12,727001,TPR,3.91,3.93,3.9,3.9,3.9,3.93,12440,29,48690.25,11.739044955170197
4062,2018-03-12,738001,TUNIS RE,8.3,8.28,8.27,8.27,8.1,8.28,1364,6,11125.6,-39.5430063268809
4063,2018-03-12,120040,TUNISAIR,0.45,0.44,0.45,0.45,0.44,0.45,4565,10,2018.15,-39.5430063268809
4064,2018-03-12,769001,UADH,2.23,2.23,2.18,2.18,2.18,2.23,1529,8,3346.22,-131.28612559293651
4065,2018-03-12,390010,UIB,26.3,26.49,26.3,26.3,26.29,26.49,7612,33,200482.7,-58.554413170988084
4066,2018-03-12,772001,UNIMED,9.9,9.85,9.7,9.7,9.7,9.99,2374,31,23412.11,-39.5430063268809
4067,2018-03-12,720001,WIFACK INT BANK,6.8,6.79,6.79,6.79,6.78,6.79,218,5,1478.43,-54.270546827617224
4068,2018-03-12,230035,AIR LIQUDE TSIE,80.01,80.0,80.0,80.0,80.0,80.0,250,6,20000.0,-39.5430063268809
4069,2018-03-12,380070,ALKIMIA,34.4,0.0,0.0,34.4,0.0,0.0,0,0,,-39.5430063268809
4070,2018-03-12,300045,ASTREE,34.0,0.0,0.0,34.0,0.0,0.0,0,0,,-39.5430063268809
4071,2018-03-12,758001,BEST LEASE,1.78,0.0,0.0,1.78,0.0,0.0,0,0,,-95.72278160777992
4072,2018-03-12,130055,BTE (ADP),17.18,0.0,0.0,17.18,0.0,0.0,0,0,,-62.82589340487754
4073,2018-03-12,735001,CIMENTS DE BIZERTE,1.99,2.0,1.99,1.99,1.99,2.0,1800,5,3584.0,-240.5480314525088
4074,2018-03-12,330090,ELBENE INDUSTRIE,3.47,3.47,3.47,3.47,3.47,3.47,5000,1,17350.0,-39.5430063268809
4075,2018-03-12,320075,ICF,33.99,0.0,0.0,33.99,0.0,0.0,0,0,,-36.600964549888815
4076,2018-03-12,672004,MODERN LEASING,3.75,3.75,3.75,3.75,3.75,3.75,244,1,915.0,-39.5430063268809
4077,2018-03-12,250065,PLAC. TSIE-SICAF,41.03,0.0,0.0,41.03,0.0,0.0,0,0,,-39.5430063268809
4078,2018-03-12,667001,SIPHAT,5.31,0.0,0.0,5.31,0.0,0.0,0,0,,-39.5430063268809
4079,2018-03-12,140070,SPDIT - SICAF,9.03,0.0,0.0,9.03,0.0,0.0,0,0,,-72.76559768900626
4080,2018-03-12,664001,STEQ,5.11,0.0,0.0,5.11,0.0,0.0,0,0,,-39.5430063268809
4081,2018-03-12,410020,TUNINVEST-SICAR,5.5,5.5,5.66,5.66,5.5,5.66,405,3,2228.3,-39.5430063268809
4082,2018-03-12,240050,UBCI,22.51,0.0,0.0,22.51,0.0,0.0,0,0,,-39.5430063268809
4083,2018-03-12,768001,ASS MULTI ITTIHAD,7.67,7.5,7.72,7.72,7.49,7.72,35946,60,276262.64,400.8715014451414
4084,2018-03-12,430030,SITEX,5.61,0.0,0.0,5.61,0.0,0.0,0,0,,-39.5430063268809
4085,2018-03-12,617001,STE TUN. DU SUCRE,7.25,0.0,0.0,7.25,0.0,0.0,0,0,,250.11216608691322
4086,2018-03-12,150085,AMS,1.11,1.08,1.1,1.08,1.08,1.1,1941,14,2097.4,-39.5430063268809
4087,2018-03-12,740001,CARTHAGE CEMENT,2.38,2.34,2.38,2.38,2.32,2.39,147712,257,345981.28,-333.66065338570337
4088,2018-03-12,764001,CEREALIS,5.19,5.23,5.1,5.1,5.1,5.23,4230,14,21777.13,-235.62143769942924
4089,2018-03-12,749001,HEXABYTE,5.38,5.38,5.38,5.38,5.38,5.38,100,1,538.0,-188.2418910852457
4090,2018-03-12,751001,LAND OR,8.4,8.44,8.63,8.63,8.44,8.65,8317,30,70935.91,-51.13049184252594
4091,2018-03-12,754001,NEW BODY LINE,5.38,5.43,5.42,5.42,5.4,5.43,4473,29,24214.02,-334.7459583564016
4092,2018-03-12,770001,OFFICEPLAST,2.61,2.6,2.6,2.6,2.6,2.6,50,1,130.0,-78.00454478842033
4093,2018-03-12,734001,SERVICOM,1.46,1.46,1.54,1.54,1.44,1.54,72822,186,110168.73,-364.21833100220624
4094,2018-03-12,765001,TAWASOL GP HOLDING,0.32,0.31,0.32,0.32,0.31,0.32,6182,21,1917.4,-39.5430063268809
4095,2018-03-12,750001,AETECH,0.64,0.0,0.0,0.64,0.0,0.0,0,0,,-195.7930063268809
4096,2018-03-12,766001,MAGHREB INTERN PUB,0.94,0.0,0.0,0.94,0.0,0.0,0,0,,-39.5430063268809
4097,2018-03-12,773001,SANIMED,3.2,0.0,0.0,3.2,0.0,0.0,0,0,,-39.5430063268809
4098,2018-03-12,760001,SOTEMAIL,1.59,1.59,1.55,1.55,1.55,1.59,53,5,84.19,-39.5430063268809
4099,2018-03-12,503001,STIP,0.91,0.0,0.0,0.95,0.0,0.0,0,0,,381.5096252520678
4100,2018-03-13,725001,ADWYA,5.65,5.65,5.65,5.65,5.65,5.8,3456,25,19732.56,-83.41476545437155
4101,2018-03-13,340005,AMEN BANK,26.18,26.1,26.49,26.49,26.1,26.49,6320,54,165858.56,84.35600795486442
4102,2018-03-13,730001,ARTES,7.22,7.22,7.29,7.29,7.2,7.29,2608,16,18822.45,-104.65855923175948
4103,2018-03-13,714001,ASSAD,9.2,9.2,9.2,9.2,9.2,9.25,6605,16,60929.53,5.080809766868644
4104,2018-03-13,360035,ATB,4.2,4.22,4.2,4.2,4.2,4.22,487,4,2047.44,5.080809766868644
4105,2018-03-13,774001,ATELIER MEUBLE INT,2.85,2.88,2.92,2.92,2.85,2.93,19705,63,57217.28,-63.41234091806314
4106,2018-03-13,470010,ATL,3.1,3.08,3.1,3.1,3.08,3.1,4473,9,13857.34,-91.69338378151926
4107,2018-03-13,160015,ATTIJARI BANK,46.2,46.3,46.4,46.4,46.2,46.8,11337,61,526272.4,5.080809766868644
4108,2018-03-13,661001,ATTIJARI LEASING,18.17,18.17,18.17,18.17,18.17,18.17,427,14,7758.59,-88.48000476257667
4109,2018-03-13,190060,BH,20.5,20.65,21.1,21.1,20.65,21.1,5203,52,108482.01,-42.3125551620418
4110,2018-03-13,180045,BIAT,140.1,140.1,141.1,141.1,140.1,141.7,1607,19,226851.9,5.080809766868644
4111,2018-03-13,310060,BNA,13.24,13.25,13.25,13.25,13.2,13.29,37243,26,492155.7,-10.013529855772418
4112,2018-03-13,220005,BT,8.4,8.36,8.4,8.4,8.36,8.4,6405,29,53623.84,5.080809766868644
4113,2018-03-13,759001,CELLCOM,2.44,2.49,2.38,2.38,2.38,2.49,4408,23,10551.6,-162.98641712388817
4114,2018-03-13,420085,CIL,17.29,17.28,17.28,17.28,17.28,17.28,952,1,16450.56,5.080809766868644
4115,2018-03-13,755001,CITY CARS,11.5,11.4,11.4,11.4,11.4,11.41,6417,14,73170.8,-12.463049882254218
4116,2018-03-13,767001,DELICE HOLDING,18.29,18.39,18.39,18.39,18.39,18.39,150,1,2758.5,-71.0475208475958
4117,2018-03-13,665001,ELECTROSTAR,2.48,2.48,2.5,2.5,2.43,2.5,923,7,2252.8,5.080809766868644
4118,2018-03-13,741001,ENNAKL AUTOMOBILES,10.34,10.44,10.43,10.43,10.31,10.44,1992,17,20680.69,-71.62101190139603
4119,2018-03-13,721001,ESSOUKNA,3.7,0.0,0.0,3.7,0.0,0.0,0,0,,-21.946217260159216
4120,2018-03-13,757001,EURO-CYCLES,34.5,34.6,34.32,34.32,34.3,34.9,4534,35,156387.7,-0.7466960606383743
4121,2018-03-13,713001,GIF-FILTER,1.52,1.51,1.5,1.5,1.5,1.51,2787,3,4200.5,-61.58585689979845
4122,2018-03-13,731013,HANNIBAL LEASE,8.0,7.99,7.99,7.99,7.99,7.99,2965,2,23690.35,5.080809766868644
4123,2018-03-13,644001,MAGASIN GENERAL,39.99,40.0,39.5,39.5,39.5,40.0,70,3,2790.06,5.080809766868644
4124,2018-03-13,100010,MONOPRIX,12.49,0.0,0.0,12.49,0.0,0.0,0,0,,-82.98964659822272
4125,2018-03-13,762001,MPBS,3.09,3.16,3.09,3.09,3.07,3.16,300,5,924.28,-156.73148796775837
4126,2018-03-13,753001,ONE TECH HOLDING,14.5,14.7,14.45,14.45,14.45,14.7,4883,18,70870.51,-29.521266357698252
4127,2018-03-13,570001,POULINA GP HOLDING,10.6,10.59,10.6,10.6,10.59,10.6,500,8,5298.0,-89.25881287464077
4128,2018-03-13,761001,SAH,14.96,14.96,14.92,14.92,14.86,15.0,3622,18,54198.14,-61.94331891945848
4129,2018-03-13,110025,SFBT,22.6,22.63,22.9,22.9,22.63,23.3,39772,210,915233.09,136.08517657909712
4130,2018-03-13,659001,SIAME,2.5,2.47,2.5,2.5,2.47,2.5,4189,2,10348.48,-154.9191902331315
4131,2018-03-13,400005,SIMPAR,38.8,38.75,38.75,38.75,38.75,38.75,50,3,1937.5,-294.27402894280806
4132,2018-03-13,718001,SITS,2.4,0.0,0.0,2.4,0.0,0.0,0,0,,-286.58585689979697
4133,2018-03-13,678001,SOMOCER,1.2,1.22,1.23,1.23,1.2,1.25,14018,45,17196.36,167.68243578312968
4134,2018-03-13,729001,SOPAT,0.67,0.67,0.67,0.67,0.67,0.67,2559,10,1714.53,-293.42665291969826
4135,2018-03-13,653001,SOTETEL,2.84,2.91,2.86,2.86,2.83,2.91,3865,24,10958.36,-239.67443498837503
4136,2018-03-13,763001,SOTIPAPIER,3.5,3.47,3.47,3.47,3.47,3.5,1046,10,3629.65,91.53614117897169
4137,2018-03-13,666001,SOTRAPIL,12.8,13.0,13.0,13.0,12.8,13.0,3355,21,43601.2,5.080809766868644
4138,2018-03-13,658001,SOTUMAG,2.05,2.06,2.06,2.06,2.0,2.06,3603,18,7309.95,-43.46287955352079
4139,2018-03-13,656001,SOTUVER,5.55,5.54,5.55,5.55,5.54,5.63,8288,25,46074.49,5.080809766868644
4140,2018-03-13,606001,STAR,80.37,82.45,82.45,82.45,80.0,82.45,22,6,1794.4,-292.068977983283
4141,2018-03-13,260095,STB,3.8,3.83,3.91,3.91,3.83,3.91,20315,42,78815.04,-20.49463780346428
4142,2018-03-13,744001,TELNET HOLDING,8.36,8.35,8.21,8.21,8.21,8.35,4825,38,40045.17,17.261077732764196
4143,2018-03-13,727001,TPR,3.9,3.9,3.92,3.92,3.9,3.95,13021,30,51032.62,-20.429394314763762
4144,2018-03-13,738001,TUNIS RE,8.27,8.1,8.27,8.27,8.06,8.27,1489,11,12065.87,5.080809766868644
4145,2018-03-13,120040,TUNISAIR,0.45,0.45,0.45,0.45,0.44,0.45,16426,20,7322.75,-439.36363467757644
4146,2018-03-13,769001,UADH,2.18,2.17,2.16,2.16,2.16,2.2,1560,13,3393.9,-180.10437541831627
4147,2018-03-13,390010,UIB,26.3,26.4,26.25,26.25,26.1,26.4,4355,19,114399.1,-10.157285471226185
4148,2018-03-13,772001,UNIMED,9.7,9.6,9.7,9.7,9.6,9.7,700,5,6760.0,283.4313252307874
4149,2018-03-13,720001,WIFACK INT BANK,6.79,6.79,6.78,6.78,6.78,6.8,4560,3,30918.7,5.080809766868644
4150,2018-03-13,230035,AIR LIQUDE TSIE,80.0,0.0,0.0,80.0,0.0,0.0,0,0,,253.83080976686844
4151,2018-03-13,380070,ALKIMIA,34.4,0.0,0.0,34.4,0.0,0.0,0,0,,5.080809766868644
4152,2018-03-13,300045,ASTREE,34.0,0.0,0.0,34.0,0.0,0.0,0,0,,5.080809766868644
4153,2018-03-13,758001,BEST LEASE,1.78,1.8,1.77,1.77,1.77,1.8,750,3,1348.08,5.080809766868644
4154,2018-03-13,130055,BTE (ADP),17.18,16.77,17.14,17.14,16.77,17.14,2000,4,33543.7,22.5837269197271
4155,2018-03-13,735001,CIMENTS DE BIZERTE,1.99,1.99,1.95,1.95,1.95,1.99,491,3,969.09,107.64491233097084
4156,2018-03-13,330090,ELBENE INDUSTRIE,3.47,0.0,0.0,3.47,0.0,0.0,0,0,,5.080809766868644
4157,2018-03-13,320075,ICF,33.99,34.0,34.0,34.0,34.0,34.0,30,1,1020.0,5.080809766868644
4158,2018-03-13,672004,MODERN LEASING,3.75,0.0,0.0,3.75,0.0,0.0,0,0,,-128.25252356646445
4159,2018-03-13,250065,PLAC. TSIE-SICAF,41.03,0.0,0.0,41.03,0.0,0.0,0,0,,5.080809766868644
4160,2018-03-13,667001,SIPHAT,5.31,0.0,0.0,5.31,0.0,0.0,0,0,,5.080809766868644
4161,2018-03-13,140070,SPDIT - SICAF,9.03,9.0,9.0,9.0,9.0,9.0,3847,5,34623.0,-106.03030134424208
4162,2018-03-13,664001,STEQ,5.11,0.0,0.0,5.11,0.0,0.0,0,0,,5.080809766868644
4163,2018-03-13,410020,TUNINVEST-SICAR,5.66,0.0,0.0,5.66,0.0,0.0,0,0,,5.080809766868644
4164,2018-03-13,240050,UBCI,22.51,0.0,0.0,22.51,0.0,0.0,0,0,,5.080809766868644
4165,2018-03-13,768001,ASS MULTI ITTIHAD,7.72,8.06,8.06,8.06,8.06,8.06,31210,57,251552.6,29.894705548505485
4166,2018-03-13,430030,SITEX,5.61,0.0,0.0,5.61,0.0,0.0,0,0,,5.080809766868644
4167,2018-03-13,617001,STE TUN. DU SUCRE,7.25,7.25,7.46,7.46,7.25,7.46,302,3,2191.18,608.2979679438116
4168,2018-03-13,150085,AMS,1.08,1.11,1.08,1.08,1.08,1.11,2545,12,2749.02,-180.10437541831627
4169,2018-03-13,740001,CARTHAGE CEMENT,2.38,2.38,2.31,2.31,2.31,2.38,103411,195,241149.63,-254.6594499733912
4170,2018-03-13,764001,CEREALIS,5.1,5.15,5.0,5.0,5.0,5.15,1096,6,5480.15,5.080809766868644
4171,2018-03-13,749001,HEXABYTE,5.38,5.3,5.3,5.3,5.3,5.3,120,1,636.0,5.080809766868644
4172,2018-03-13,751001,LAND OR,8.63,8.88,8.62,8.62,8.62,9.0,3524,34,31106.73,-6.520118307377087
4173,2018-03-13,754001,NEW BODY LINE,5.42,5.3,5.26,5.26,5.26,5.39,200,6,1052.49,157.17206451971944
4174,2018-03-13,770001,OFFICEPLAST,2.6,2.6,2.59,2.59,2.53,2.6,1715,12,4392.01,-110.74930606324696
4175,2018-03-13,734001,SERVICOM,1.54,1.56,1.49,1.49,1.49,1.56,26694,80,40404.53,-129.14737815259426
4176,2018-03-13,765001,TAWASOL GP HOLDING,0.32,0.31,0.32,0.32,0.31,0.32,449,7,139.88,5.080809766868644
4177,2018-03-13,750001,AETECH,0.64,0.63,0.63,0.63,0.63,0.63,2037,4,1283.31,5.080809766868644
4178,2018-03-13,766001,MAGHREB INTERN PUB,0.94,0.0,0.0,0.94,0.0,0.0,0,0,,5.080809766868644
4179,2018-03-13,773001,SANIMED,3.2,0.0,0.0,3.2,0.0,0.0,0,0,,5.080809766868644
4180,2018-03-13,760001,SOTEMAIL,1.55,0.0,0.0,1.55,0.0,0.0,0,0,,-188.46757732990605
4181,2018-03-13,503001,STIP,0.95,0.98,0.98,0.99,0.98,0.98,949,4,930.02,409.1212138072731
4182,2018-03-14,725001,ADWYA,5.65,5.74,5.6,5.6,5.6,5.74,4395,26,24911.99,290.0931920419492
4183,2018-03-14,340005,AMEN BANK,26.49,26.49,26.7,26.7,26.0,26.98,2360,23,62323.38,155.93053821637338
4184,2018-03-14,730001,ARTES,7.29,7.21,7.21,7.21,7.21,7.29,8908,28,64475.34,162.83937789492998
4185,2018-03-14,714001,ASSAD,9.2,9.1,9.2,9.2,8.95,9.2,4843,17,43930.37,-194.3788576474914
4186,2018-03-14,360035,ATB,4.2,4.22,4.2,4.2,4.2,4.25,4497,11,18910.46,-31.33537938662334
4187,2018-03-14,774001,ATELIER MEUBLE INT,2.92,2.84,2.9,2.9,2.84,2.9,2241,12,6422.5,-31.33537938662334
4188,2018-03-14,470010,ATL,3.1,3.09,3.07,3.07,3.06,3.09,33251,50,102401.11,33.811200417936945
4189,2018-03-14,160015,ATTIJARI BANK,46.4,46.35,46.4,46.4,46.27,46.4,9642,61,446558.1,-74.4388276624841
4190,2018-03-14,661001,ATTIJARI LEASING,18.17,18.0,18.0,18.0,18.0,18.0,1000,11,18000.0,-31.33537938662334
4191,2018-03-14,190060,BH,21.1,21.2,21.0,21.0,20.75,21.2,3246,35,68206.43,-126.57347462471824
4192,2018-03-14,180045,BIAT,141.1,141.3,141.1,141.1,141.0,141.3,434,16,61278.6,-20.70462105919546
4193,2018-03-14,310060,BNA,13.25,13.25,13.23,13.23,13.15,13.25,5385,17,71251.75,21.57467352343012
4194,2018-03-14,220005,BT,8.4,8.4,8.4,8.4,8.4,8.44,20999,69,176411.0,87.71223966099528
4195,2018-03-14,759001,CELLCOM,2.38,2.44,2.34,2.34,2.34,2.44,3958,19,9299.14,-330.4806785319214
4196,2018-03-14,420085,CIL,17.28,0.0,0.0,17.28,0.0,0.0,0,0,,-193.37241642366055
4197,2018-03-14,755001,CITY CARS,11.4,11.4,11.38,11.38,11.23,11.4,5619,9,64020.12,-171.93291892968142
4198,2018-03-14,767001,DELICE HOLDING,18.39,18.38,18.25,18.25,18.25,18.39,674,7,12341.5,45.37694938050008
4199,2018-03-14,665001,ELECTROSTAR,2.5,2.5,2.5,2.5,2.5,2.5,42,4,105.0,-111.33537938662342
4200,2018-03-14,741001,ENNAKL AUTOMOBILES,10.43,10.4,10.35,10.35,10.31,10.4,3691,29,38259.77,-79.6445581305838
4201,2018-03-14,721001,ESSOUKNA,3.7,3.7,3.69,3.69,3.6,3.7,1051,5,3833.69,-31.33537938662334
4202,2018-03-14,757001,EURO-CYCLES,34.32,34.99,34.3,34.3,34.0,34.99,6786,74,233385.11,-118.79893623793491
4203,2018-03-14,713001,GIF-FILTER,1.5,1.5,1.49,1.49,1.46,1.5,24566,46,36207.88,-31.33537938662334
4204,2018-03-14,731013,HANNIBAL LEASE,7.99,0.0,0.0,7.99,0.0,0.0,0,0,,18.727198836154813
4205,2018-03-14,644001,MAGASIN GENERAL,39.5,39.5,39.5,39.5,39.5,39.9,180,4,7150.0,-31.33537938662334
4206,2018-03-14,100010,MONOPRIX,12.49,12.39,12.38,12.38,12.38,12.4,2950,5,36540.8,-257.50662332846616
4207,2018-03-14,762001,MPBS,3.09,3.03,3.04,3.04,2.99,3.12,7320,27,22182.46,-162.9143267550448
4208,2018-03-14,753001,ONE TECH HOLDING,14.45,14.7,14.4,14.4,14.26,14.7,2658,14,38582.4,-121.61315716440191
4209,2018-03-14,570001,POULINA GP HOLDING,10.6,10.51,10.5,10.5,10.31,10.51,516103,42,5417141.38,-31.33537938662334
4210,2018-03-14,761001,SAH,14.92,14.92,14.82,14.82,14.8,14.92,15115,74,224519.36,-112.30703930565244
4211,2018-03-14,110025,SFBT,22.9,23.0,23.2,23.2,22.94,23.69,5440020,263,122454738.0,59.1818619926876
4212,2018-03-14,659001,SIAME,2.5,2.46,2.46,2.46,2.46,2.46,82,1,201.72,90.61584012557189
4213,2018-03-14,400005,SIMPAR,38.75,38.75,37.59,37.59,37.59,38.75,130,3,5002.7,266.6162034811603
4214,2018-03-14,718001,SITS,2.4,2.33,2.33,2.33,2.33,2.33,1496,6,3485.68,-160.0907441934918
4215,2018-03-14,678001,SOMOCER,1.23,1.24,1.25,1.25,1.23,1.25,14848,25,18409.86,-111.33537938662342
4216,2018-03-14,729001,SOPAT,0.67,0.66,0.65,0.65,0.65,0.66,50909,65,33170.1,-31.33537938662334
4217,2018-03-14,653001,SOTETEL,2.86,2.79,2.79,2.79,2.75,2.79,1205,6,3355.75,-31.33537938662334
4218,2018-03-14,763001,SOTIPAPIER,3.47,3.45,3.5,3.5,3.45,3.5,354,8,1229.1,197.23604918480575
4219,2018-03-14,666001,SOTRAPIL,13.0,13.0,13.0,13.0,13.0,13.0,400,7,5200.0,-31.33537938662334
4220,2018-03-14,658001,SOTUMAG,2.06,2.05,2.05,2.05,1.99,2.05,12056,22,24293.77,-31.33537938662334
4221,2018-03-14,656001,SOTUVER,5.55,5.64,5.55,5.55,5.55,5.65,3860,18,21608.8,-31.33537938662334
4222,2018-03-14,606001,STAR,82.45,82.4,80.0,80.0,80.0,82.4,75,3,6132.0,-46.33537938662391
4223,2018-03-14,260095,STB,3.91,3.91,3.9,3.9,3.9,3.91,3395,9,13253.0,-31.33537938662334
4224,2018-03-14,744001,TELNET HOLDING,8.21,8.25,8.22,8.22,8.21,8.25,3797,24,31211.23,-19.1699292649683
4225,2018-03-14,727001,TPR,3.92,3.94,3.91,3.91,3.9,3.95,14042,32,55082.32,-31.33537938662334
4226,2018-03-14,738001,TUNIS RE,8.27,8.27,8.27,8.27,8.27,8.27,118,3,975.86,-55.51917624272873
4227,2018-03-14,120040,TUNISAIR,0.45,0.45,0.43,0.43,0.43,0.45,16558,17,7131.14,201.2227601482608
4228,2018-03-14,769001,UADH,2.16,2.24,2.12,2.12,2.12,2.24,998,13,2134.72,393.19292250016736
4229,2018-03-14,390010,UIB,26.25,26.3,26.21,26.21,26.2,26.3,10947,44,287524.17,-12.258691099709118
4230,2018-03-14,772001,UNIMED,9.7,9.98,9.97,9.97,9.89,9.98,29001,19,287061.88,-101.54601128231077
4231,2018-03-14,720001,WIFACK INT BANK,6.78,6.79,6.78,6.78,6.78,6.8,225,3,1527.67,-31.33537938662334
4232,2018-03-14,230035,AIR LIQUDE TSIE,80.0,81.99,81.99,81.99,81.99,81.99,2,1,163.98,-31.33537938662334
4233,2018-03-14,380070,ALKIMIA,34.4,0.0,0.0,34.4,0.0,0.0,0,0,,-31.33537938662334
4234,2018-03-14,300045,ASTREE,34.0,0.0,0.0,34.0,0.0,0.0,0,0,,-31.33537938662334
4235,2018-03-14,758001,BEST LEASE,1.77,1.77,1.77,1.77,1.77,1.77,500,1,885.0,-31.33537938662334
4236,2018-03-14,130055,BTE (ADP),17.14,17.0,17.17,17.17,17.0,17.17,115,3,1972.0,-31.33537938662334
4237,2018-03-14,735001,CIMENTS DE BIZERTE,1.95,1.98,1.97,1.97,1.97,1.98,285,2,563.45,-31.33537938662334
4238,2018-03-14,330090,ELBENE INDUSTRIE,3.47,0.0,0.0,3.47,0.0,0.0,0,0,,-31.33537938662334
4239,2018-03-14,320075,ICF,34.0,0.0,0.0,34.0,0.0,0.0,0,0,,-31.33537938662334
4240,2018-03-14,672004,MODERN LEASING,3.75,3.7,3.7,3.7,3.7,3.7,193,4,714.1,-31.33537938662334
4241,2018-03-14,250065,PLAC. TSIE-SICAF,41.03,0.0,0.0,41.03,0.0,0.0,0,0,,-31.33537938662334
4242,2018-03-14,667001,SIPHAT,5.31,0.0,0.0,5.31,0.0,0.0,0,0,,-31.33537938662334
4243,2018-03-14,140070,SPDIT - SICAF,9.0,8.9,8.9,8.9,8.9,8.9,200,2,1780.0,-31.33537938662334
4244,2018-03-14,664001,STEQ,5.11,0.0,0.0,5.11,0.0,0.0,0,0,,-31.33537938662334
4245,2018-03-14,410020,TUNINVEST-SICAR,5.66,5.66,5.66,5.66,5.66,5.66,199,2,1126.34,251.3501329808676
4246,2018-03-14,240050,UBCI,22.51,0.0,0.0,22.51,0.0,0.0,0,0,,-31.33537938662334
4247,2018-03-14,768001,ASS MULTI ITTIHAD,8.06,8.08,8.08,8.08,8.08,8.08,14521,49,117329.68,-254.1076566143463
4248,2018-03-14,430030,SITEX,5.61,0.0,0.0,5.61,0.0,0.0,0,0,,-31.33537938662334
4249,2018-03-14,617001,STE TUN. DU SUCRE,7.46,7.68,7.91,7.91,7.68,7.91,170,3,1340.1,562.8491970988381
4250,2018-03-14,150085,AMS,1.08,1.08,1.06,1.06,1.06,1.08,194,6,209.14,-31.33537938662334
4251,2018-03-14,740001,CARTHAGE CEMENT,2.31,2.27,2.25,2.25,2.23,2.35,333688,458,752276.91,-31.33537938662334
4252,2018-03-14,764001,CEREALIS,5.0,5.1,5.0,5.0,5.0,5.14,3307,8,16937.4,-31.33537938662334
4253,2018-03-14,749001,HEXABYTE,5.3,5.3,5.3,5.3,5.3,5.3,69,1,365.7,-31.33537938662334
4254,2018-03-14,751001,LAND OR,8.62,8.87,8.61,8.61,8.61,8.87,235,7,2062.81,49.96543362150607
